date,invoice,cod_customer,cod_product,amount
2022-04-05,13155,1866,3,9
2022-04-05,13155,1866,5,3
2022-04-05,13155,1866,10,2
2022-04-06,13156,1126,5,2
2022-04-06,13157,1507,5,2
2022-04-06,13158,1565,6,6
2022-04-06,13159,1582,8,1
2022-04-06,13160,1638,10,1
2022-04-06,13161,1654,4,4
2022-04-06,13162,1821,7,4
2022-04-06,13163,1893,11,3
2022-04-07,13164,1220,10,2
2022-04-07,13164,1220,11,4
2022-04-07,13165,1300,6,1
2022-04-07,13166,1339,9,2
2022-04-07,13167,1565,10,3
2022-04-07,13168,1586,9,9
2022-04-07,13169,1606,8,9
2022-04-07,13170,1929,6,3
2022-04-08,13171,1487,8,8
2022-04-08,13172,1505,2,1
2022-04-08,13172,1505,9,3
2022-04-08,13173,1580,2,3
2022-04-08,13174,1608,10,5
2022-04-08,13175,1672,9,3
2022-04-08,13176,1844,10,7
2022-04-08,13177,1854,1,3
2022-04-08,13177,1854,5,3
2022-04-08,13177,1854,6,4
2022-04-08,13178,1963,11,4
2022-04-09,13179,1479,2,6
2022-04-09,13179,1479,11,2
2022-04-09,13180,1503,3,7
2022-04-09,13181,1663,3,4
2022-04-09,13182,1784,1,1
2022-04-10,13183,1063,3,6
2022-04-10,13184,1073,2,8
2022-04-10,13184,1073,3,2
2022-04-10,13184,1073,11,3
2022-04-10,13185,1134,6,3
2022-04-10,13186,1416,7,2
2022-04-10,13187,1441,8,8
2022-04-10,13188,1479,2,8
2022-04-10,13189,1512,2,2
2022-04-10,13190,1549,3,3
2022-04-10,13190,1549,10,1
2022-04-10,13191,1810,3,1
2022-04-10,13192,1869,5,1
2022-04-10,13192,1869,11,2
2022-04-11,13193,1038,1,1
2022-04-11,13194,1057,5,1
2022-04-11,13195,1092,10,2
2022-04-11,13196,1096,7,4
2022-04-11,13197,1141,5,9
2022-04-11,13198,1242,8,9
2022-04-11,13199,1545,8,3
2022-04-11,13200,1564,3,3
2022-04-11,13200,1564,4,9
2022-04-11,13200,1564,8,7
2022-04-11,13201,1653,11,1
2022-04-11,13202,1676,3,4
2022-04-11,13203,1847,1,3
2022-04-11,13203,1847,3,4
2022-04-12,13204,1025,1,3
2022-04-12,13204,1025,2,3
2022-04-12,13205,1228,1,1
2022-04-12,13206,1464,1,3
2022-04-12,13206,1464,2,4
2022-04-12,13206,1464,4,4
2022-04-12,13206,1464,6,3
2022-04-12,13206,1464,9,7
2022-04-12,13207,1487,4,6
2022-04-12,13207,1487,10,9
2022-04-12,13208,1497,2,2
2022-04-12,13209,1582,4,1
2022-04-12,13210,1642,4,2
2022-04-12,13211,1813,2,3
2022-04-12,13212,1836,4,1
2022-04-12,13212,1836,10,2
2022-04-12,13213,1853,3,7
2022-04-13,13214,1356,11,2
2022-04-13,13215,1382,2,4
2022-04-13,13215,1382,11,2
2022-04-13,13216,1447,9,2
2022-04-14,13217,1023,1,6
2022-04-14,13217,1023,4,3
2022-04-14,13217,1023,11,1
2022-04-14,13218,1239,3,1
2022-04-14,13218,1239,4,1
2022-04-14,13218,1239,8,6
2022-04-14,13218,1239,11,4
2022-04-14,13219,1327,11,2
2022-04-14,13220,1388,4,7
2022-04-14,13220,1388,9,3
2022-04-14,13220,1388,11,5
2022-04-14,13221,1484,5,3
2022-04-14,13222,1487,11,5
2022-04-14,13223,1495,1,1
2022-04-14,13224,1704,2,8
2022-04-14,13224,1704,10,3
2022-04-14,13225,1725,1,3
2022-04-14,13225,1725,6,4
2022-04-14,13225,1725,8,1
2022-04-14,13226,1741,3,2
2022-04-14,13226,1741,11,5
2022-04-14,13227,1823,11,2
2022-04-14,13228,1855,5,2
2022-04-14,13228,1855,7,3
2022-04-14,13229,1860,2,8
2022-04-14,13230,1864,9,8
2022-04-14,13231,1915,5,4
2022-04-14,13231,1915,9,8
2022-04-15,13232,1035,1,2
2022-04-15,13232,1035,5,3
2022-04-15,13232,1035,8,1
2022-04-15,13233,1117,10,4
2022-04-15,13234,1135,9,3
2022-04-15,13235,1231,8,2
2022-04-15,13236,1360,2,2
2022-04-15,13236,1360,4,9
2022-04-15,13236,1360,9,2
2022-04-15,13237,1623,8,3
2022-04-15,13238,1741,10,3
2022-04-15,13239,1762,4,6
2022-04-15,13240,1931,3,1
2022-04-16,13241,1232,3,6
2022-04-16,13241,1232,10,8
2022-04-16,13241,1232,11,4
2022-04-16,13242,1255,2,1
2022-04-16,13242,1255,5,2
2022-04-16,13243,1430,5,4
2022-04-16,13244,1471,1,1
2022-04-16,13245,1504,6,1
2022-04-16,13246,1767,10,2
2022-04-17,13247,1024,2,2
2022-04-17,13247,1024,3,1
2022-04-17,13247,1024,4,2
2022-04-17,13247,1024,10,2
2022-04-17,13247,1024,11,2
2022-04-17,13248,1138,4,5
2022-04-17,13248,1138,11,3
2022-04-17,13249,1432,1,2
2022-04-17,13250,1683,4,1
2022-04-17,13251,1686,1,1
2022-04-17,13251,1686,11,1
2022-04-17,13252,1691,9,4
2022-04-18,13253,1020,1,2
2022-04-18,13253,1020,5,4
2022-04-18,13253,1020,8,6
2022-04-18,13253,1020,11,3
2022-04-18,13254,1058,4,3
2022-04-18,13254,1058,10,1
2022-04-18,13255,1315,6,3
2022-04-18,13256,1476,3,3
2022-04-18,13257,1568,2,4
2022-04-18,13257,1568,7,3
2022-04-18,13258,1872,9,4
2022-04-18,13259,1915,1,9
2022-04-18,13259,1915,3,4
2022-04-18,13259,1915,5,1
2022-04-18,13260,1961,1,5
2022-04-18,13260,1961,3,1
2022-04-18,13261,1985,2,2
2022-04-19,13262,1048,2,7
2022-04-19,13262,1048,7,8
2022-04-19,13263,1338,6,2
2022-04-19,13264,1682,6,4
2022-04-19,13265,1864,5,3
2022-04-19,13265,1864,8,8
2022-04-20,13266,1061,9,2
2022-04-20,13267,1401,1,1
2022-04-20,13267,1401,2,1
2022-04-20,13267,1401,3,9
2022-04-20,13267,1401,5,2
2022-04-20,13267,1401,11,2
2022-04-20,13268,1993,4,3
2022-04-20,13268,1993,7,2
2022-04-20,13268,1993,8,4
2022-04-20,13268,1993,9,5
2022-04-21,13269,1325,10,6
2022-04-21,13270,1394,1,1
2022-04-21,13270,1394,11,1
2022-04-21,13271,1411,10,1
2022-04-21,13272,1492,5,4
2022-04-21,13273,1779,1,1
2022-04-21,13273,1779,7,7
2022-04-21,13274,1873,1,7
2022-04-21,13274,1873,11,4
2022-04-21,13275,1877,4,1
2022-04-21,13276,1905,5,5
2022-04-22,13277,1041,10,4
2022-04-22,13278,1138,5,2
2022-04-22,13279,1228,1,1
2022-04-22,13279,1228,8,4
2022-04-22,13280,1353,1,1
2022-04-22,13280,1353,6,4
2022-04-22,13280,1353,8,1
2022-04-22,13280,1353,11,1
2022-04-22,13281,1525,10,8
2022-04-22,13282,1586,7,1
2022-04-22,13283,1599,8,3
2022-04-22,13284,1632,11,4
2022-04-22,13285,1816,11,8
2022-04-22,13286,1969,7,3
2022-04-23,13287,1044,1,9
2022-04-23,13288,1072,1,2
2022-04-23,13288,1072,11,4
2022-04-23,13289,1100,5,3
2022-04-23,13289,1100,6,5
2022-04-23,13290,1236,2,2
2022-04-23,13290,1236,3,4
2022-04-23,13291,1380,6,8
2022-04-23,13292,1503,1,4
2022-04-23,13292,1503,3,4
2022-04-23,13292,1503,4,1
2022-04-23,13293,1543,5,4
2022-04-23,13294,1955,7,3
2022-04-24,13295,1024,5,2
2022-04-24,13296,1186,1,1
2022-04-24,13296,1186,2,4
2022-04-24,13296,1186,9,2
2022-04-24,13297,1471,7,4
2022-04-24,13297,1471,10,1
2022-04-24,13298,1701,5,1
2022-04-24,13298,1701,7,5
2022-04-24,13298,1701,11,4
2022-04-24,13299,1750,2,4
2022-04-24,13300,1804,9,3
2022-04-24,13300,1804,10,9
2022-04-24,13300,1804,11,7
2022-04-24,13301,1933,5,3
2022-04-25,13302,1029,4,5
2022-04-25,13302,1029,5,3
2022-04-25,13302,1029,9,2
2022-04-25,13303,1049,5,1
2022-04-25,13304,1352,1,2
2022-04-25,13304,1352,7,1
2022-04-25,13305,1403,2,1
2022-04-25,13306,1601,5,4
2022-04-25,13306,1601,6,3
2022-04-25,13306,1601,9,2
2022-04-25,13307,1647,3,4
2022-04-25,13308,1755,2,4
2022-04-25,13309,1773,8,7
2022-04-26,13310,1122,2,4
2022-04-26,13310,1122,4,1
2022-04-26,13310,1122,6,7
2022-04-26,13310,1122,9,3
2022-04-26,13311,1193,1,8
2022-04-26,13312,1247,7,3
2022-04-26,13312,1247,8,2
2022-04-26,13313,1292,1,4
2022-04-26,13314,1311,7,2
2022-04-26,13315,1372,1,7
2022-04-26,13316,1529,11,2
2022-04-26,13317,1547,5,2
2022-04-26,13317,1547,11,2
2022-04-26,13318,1612,2,1
2022-04-26,13318,1612,6,3
2022-04-26,13318,1612,7,1
2022-04-26,13319,1632,2,4
2022-04-26,13320,1760,1,4
2022-04-26,13320,1760,8,3
2022-04-27,13321,1089,8,2
2022-04-27,13322,1126,8,3
2022-04-27,13323,1138,3,4
2022-04-27,13324,1211,3,2
2022-04-27,13325,1365,5,6
2022-04-27,13326,1376,6,4
2022-04-27,13326,1376,9,4
2022-04-27,13327,1427,8,3
2022-04-27,13327,1427,11,3
2022-04-27,13328,1441,9,2
2022-04-27,13329,1500,3,3
2022-04-27,13330,1512,1,2
2022-04-27,13330,1512,7,1
2022-04-27,13330,1512,9,1
2022-04-27,13331,1523,9,1
2022-04-27,13332,1742,2,6
2022-04-27,13333,1981,1,2
2022-04-28,13334,1026,8,1
2022-04-28,13335,1055,3,4
2022-04-28,13335,1055,4,7
2022-04-28,13335,1055,5,6
2022-04-28,13336,1318,3,5
2022-04-28,13336,1318,7,9
2022-04-28,13336,1318,8,4
2022-04-28,13337,1493,10,1
2022-04-28,13338,1530,3,4
2022-04-28,13338,1530,5,1
2022-04-28,13338,1530,6,2
2022-04-28,13338,1530,7,9
2022-04-28,13338,1530,11,7
2022-04-28,13339,1599,7,7
2022-04-28,13340,1693,6,8
2022-04-28,13341,1857,3,7
2022-04-28,13341,1857,5,2
2022-04-28,13342,1909,2,3
2022-04-29,13343,1235,7,2
2022-04-29,13343,1235,11,5
2022-04-29,13344,1251,11,1
2022-04-29,13345,1311,3,5
2022-04-29,13346,1428,9,1
2022-04-29,13347,1437,10,6
2022-04-29,13348,1558,4,8
2022-04-29,13348,1558,9,4
2022-04-29,13349,1569,10,1
2022-04-29,13350,1757,1,4
2022-04-29,13350,1757,3,1
2022-04-29,13350,1757,8,3
2022-04-29,13350,1757,9,7
2022-04-29,13350,1757,10,9
2022-04-29,13351,1811,10,6
2022-04-29,13352,1901,4,5
2022-04-29,13353,1916,2,3
2022-04-29,13354,1940,8,2
2022-04-29,13355,1979,8,8
2022-04-29,13355,1979,11,5
2022-04-30,13356,1008,2,2
2022-04-30,13356,1008,9,3
2022-04-30,13357,1184,6,6
2022-04-30,13357,1184,8,2
2022-04-30,13358,1369,3,2
2022-04-30,13358,1369,11,3
2022-04-30,13359,1372,3,1
2022-04-30,13359,1372,7,2
2022-04-30,13360,1600,5,2
2022-04-30,13361,1769,4,1
2022-04-30,13361,1769,6,9
2022-04-30,13361,1769,10,9
2022-04-30,13362,1877,4,3
2022-04-30,13362,1877,8,1
2022-04-30,13363,1918,10,2
2022-04-30,13364,1987,8,6
2022-04-30,13364,1987,9,1
2022-04-30,13364,1987,11,4
2022-05-01,13365,1106,2,4
2022-05-01,13365,1106,6,2
2022-05-01,13366,1287,2,3
2022-05-01,13366,1287,6,7
2022-05-01,13366,1287,8,3
2022-05-01,13366,1287,11,4
2022-05-01,13367,1303,6,1
2022-05-01,13367,1303,10,3
2022-05-01,13368,1394,5,2
2022-05-01,13368,1394,6,6
2022-05-01,13368,1394,8,6
2022-05-01,13369,1850,5,3
2022-05-01,13370,1921,8,2
2022-05-01,13371,1935,8,6
2022-05-02,13372,1111,9,4
2022-05-02,13373,1156,1,5
2022-05-02,13373,1156,2,9
2022-05-02,13374,1328,3,3
2022-05-02,13374,1328,8,2
2022-05-02,13375,1355,10,1
2022-05-02,13376,1604,2,7
2022-05-02,13376,1604,3,1
2022-05-02,13377,1788,4,1
2022-05-02,13378,1822,5,2
2022-05-02,13378,1822,6,3
2022-05-02,13379,1975,3,4
2022-05-03,13380,1217,4,5
2022-05-03,13381,1257,6,3
2022-05-03,13382,1302,4,7
2022-05-03,13383,1560,4,1
2022-05-03,13383,1560,8,1
2022-05-03,13384,1617,2,2
2022-05-03,13384,1617,8,2
2022-05-03,13384,1617,9,3
2022-05-03,13385,1636,11,2
2022-05-03,13386,1730,4,3
2022-05-03,13386,1730,9,2
2022-05-03,13386,1730,11,3
2022-05-03,13387,1794,3,3
2022-05-03,13387,1794,7,4
2022-05-03,13387,1794,11,4
2022-05-03,13388,1810,9,2
2022-05-03,13389,1965,3,4
2022-05-03,13390,1992,6,3
2022-05-03,13390,1992,7,1
2022-05-04,13391,1133,8,2
2022-05-04,13392,1149,1,3
2022-05-04,13392,1149,8,3
2022-05-04,13393,1182,1,3
2022-05-04,13393,1182,9,5
2022-05-04,13394,1215,2,1
2022-05-04,13394,1215,7,4
2022-05-04,13395,1726,5,3
2022-05-04,13396,1775,1,3
2022-05-04,13397,1796,8,3
2022-05-05,13398,1058,6,6
2022-05-05,13399,1140,11,1
2022-05-05,13400,1674,6,4
2022-05-05,13400,1674,7,1
2022-05-05,13400,1674,11,2
2022-05-05,13401,1833,2,3
2022-05-05,13401,1833,5,9
2022-05-05,13401,1833,6,1
2022-05-05,13402,1903,10,4
2022-05-05,13403,1911,1,2
2022-05-06,13404,1041,3,3
2022-05-06,13405,1353,3,3
2022-05-06,13405,1353,9,1
2022-05-06,13406,1397,3,1
2022-05-06,13407,1433,6,4
2022-05-06,13407,1433,9,1
2022-05-06,13408,1440,6,9
2022-05-06,13408,1440,9,4
2022-05-06,13408,1440,10,3
2022-05-06,13408,1440,11,2
2022-05-06,13409,1551,7,4
2022-05-06,13409,1551,9,3
2022-05-06,13410,1670,4,1
2022-05-06,13411,1698,9,5
2022-05-06,13412,1920,2,9
2022-05-06,13412,1920,3,1
2022-05-06,13412,1920,11,6
2022-05-06,13413,1935,7,1
2022-05-06,13413,1935,11,2
2022-05-07,13414,1167,9,8
2022-05-07,13415,1184,11,1
2022-05-07,13416,1308,1,2
2022-05-07,13416,1308,6,4
2022-05-07,13417,1369,7,8
2022-05-07,13417,1369,9,2
2022-05-07,13418,1440,8,8
2022-05-07,13419,1442,5,2
2022-05-07,13420,1499,1,4
2022-05-07,13420,1499,2,7
2022-05-07,13420,1499,3,6
2022-05-07,13420,1499,4,2
2022-05-07,13420,1499,6,3
2022-05-07,13420,1499,8,9
2022-05-07,13420,1499,11,3
2022-05-07,13421,1575,1,1
2022-05-07,13422,1703,4,2
2022-05-07,13422,1703,8,7
2022-05-07,13423,1784,2,4
2022-05-07,13424,1809,1,3
2022-05-07,13424,1809,6,7
2022-05-07,13425,1866,5,4
2022-05-07,13426,1935,4,3
2022-05-08,13427,1011,9,4
2022-05-08,13428,1020,2,2
2022-05-08,13429,1112,6,3
2022-05-08,13430,1133,3,5
2022-05-08,13431,1465,6,9
2022-05-08,13431,1465,8,2
2022-05-08,13431,1465,9,7
2022-05-08,13431,1465,10,3
2022-05-08,13432,1470,3,7
2022-05-08,13432,1470,7,1
2022-05-08,13432,1470,11,1
2022-05-08,13433,1591,2,3
2022-05-08,13434,1657,7,7
2022-05-08,13434,1657,8,4
2022-05-08,13435,1808,11,8
2022-05-08,13436,1831,2,4
2022-05-08,13437,1905,2,6
2022-05-08,13437,1905,6,1
2022-05-08,13438,1974,6,1
2022-05-09,13439,1008,1,1
2022-05-09,13439,1008,9,8
2022-05-09,13439,1008,11,1
2022-05-09,13440,1363,2,3
2022-05-09,13440,1363,5,4
2022-05-09,13440,1363,6,3
2022-05-09,13441,1412,1,3
2022-05-09,13442,1561,4,2
2022-05-10,13443,1001,10,2
2022-05-10,13444,1125,5,2
2022-05-10,13445,1128,3,4
2022-05-10,13446,1199,3,1
2022-05-10,13447,1248,8,4
2022-05-10,13447,1248,10,4
2022-05-10,13448,1372,2,3
2022-05-10,13448,1372,6,4
2022-05-10,13449,1384,2,2
2022-05-10,13449,1384,6,4
2022-05-10,13450,1436,2,4
2022-05-10,13451,1674,11,7
2022-05-10,13452,1837,1,4
2022-05-10,13453,1980,10,4
2022-05-11,13454,1034,4,4
2022-05-11,13454,1034,10,2
2022-05-11,13455,1098,2,3
2022-05-11,13455,1098,3,3
2022-05-11,13456,1140,11,2
2022-05-11,13457,1239,1,7
2022-05-11,13457,1239,5,2
2022-05-11,13458,1473,1,3
2022-05-11,13459,1925,11,1
2022-05-12,13460,1140,6,2
2022-05-12,13460,1140,7,1
2022-05-12,13461,1524,8,1
2022-05-12,13462,1599,4,4
2022-05-12,13462,1599,8,1
2022-05-12,13463,1816,2,1
2022-05-12,13463,1816,10,3
2022-05-12,13464,1862,4,1
2022-05-12,13464,1862,10,1
2022-05-12,13465,1899,4,2
2022-05-12,13465,1899,6,2
2022-05-12,13465,1899,7,1
2022-05-13,13466,1027,6,2
2022-05-13,13466,1027,10,4
2022-05-13,13467,1039,4,3
2022-05-13,13468,1346,4,3
2022-05-13,13469,1718,1,2
2022-05-13,13469,1718,6,4
2022-05-13,13469,1718,11,1
2022-05-13,13470,1867,3,2
2022-05-13,13471,1870,3,4
2022-05-13,13472,1959,1,4
2022-05-13,13472,1959,5,9
2022-05-13,13472,1959,8,4
2022-05-13,13472,1959,10,1
2022-05-14,13473,1328,4,7
2022-05-14,13474,1400,10,7
2022-05-14,13475,1463,8,3
2022-05-14,13476,1484,3,1
2022-05-14,13477,1523,3,4
2022-05-14,13477,1523,4,1
2022-05-14,13477,1523,10,9
2022-05-14,13478,1827,4,2
2022-05-14,13478,1827,9,9
2022-05-14,13479,1859,2,4
2022-05-14,13480,1987,3,2
2022-05-14,13480,1987,6,3
2022-05-14,13480,1987,10,2
2022-05-15,13481,1012,1,2
2022-05-15,13481,1012,6,2
2022-05-15,13481,1012,7,4
2022-05-15,13482,1020,1,2
2022-05-15,13483,1269,1,3
2022-05-15,13483,1269,11,9
2022-05-15,13484,1474,4,3
2022-05-15,13485,1753,4,5
2022-05-15,13486,1825,3,8
2022-05-15,13487,1972,2,7
2022-05-15,13488,1990,5,2
2022-05-16,13489,1101,5,2
2022-05-16,13490,1480,1,7
2022-05-16,13491,1776,4,6
2022-05-16,13492,1920,4,1
2022-05-17,13493,1016,6,4
2022-05-17,13494,1330,5,4
2022-05-17,13494,1330,11,4
2022-05-17,13495,1411,4,3
2022-05-17,13496,1461,4,4
2022-05-17,13497,1683,8,1
2022-05-17,13498,1800,1,4
2022-05-17,13499,1810,1,9
2022-05-17,13500,1836,1,5
2022-05-17,13501,1875,6,1
2022-05-17,13501,1875,10,6
2022-05-17,13502,1876,7,4
2022-05-17,13502,1876,8,4
2022-05-17,13503,1924,6,5
2022-05-17,13504,1959,3,3
2022-05-18,13505,1052,10,7
2022-05-18,13506,1238,8,4
2022-05-18,13507,1252,6,7
2022-05-18,13508,1296,2,2
2022-05-18,13508,1296,10,4
2022-05-18,13509,1394,4,4
2022-05-18,13510,1412,11,9
2022-05-18,13511,1517,2,4
2022-05-18,13512,1547,2,4
2022-05-18,13513,1548,10,9
2022-05-18,13514,1753,1,2
2022-05-18,13515,1849,8,4
2022-05-18,13516,1857,5,1
2022-05-19,13517,1264,4,8
2022-05-19,13517,1264,11,2
2022-05-19,13518,1427,5,1
2022-05-19,13519,1525,2,4
2022-05-19,13519,1525,10,2
2022-05-19,13520,1636,2,5
2022-05-19,13520,1636,7,2
2022-05-19,13520,1636,9,3
2022-05-19,13521,1656,10,3
2022-05-19,13521,1656,11,2
2022-05-19,13522,1721,8,2
2022-05-20,13523,1089,7,5
2022-05-20,13523,1089,9,1
2022-05-20,13524,1147,2,1
2022-05-20,13525,1156,2,4
2022-05-20,13525,1156,8,3
2022-05-20,13525,1156,9,8
2022-05-20,13525,1156,11,2
2022-05-20,13526,1198,9,1
2022-05-20,13527,1248,4,2
2022-05-20,13528,1528,6,2
2022-05-20,13529,1535,1,3
2022-05-20,13530,1536,1,5
2022-05-20,13530,1536,5,2
2022-05-20,13530,1536,11,1
2022-05-20,13531,1583,10,1
2022-05-20,13532,1851,2,4
2022-05-20,13533,1941,2,2
2022-05-20,13534,1958,7,4
2022-05-20,13534,1958,10,2
2022-05-21,13535,1341,1,2
2022-05-21,13535,1341,5,1
2022-05-21,13535,1341,8,3
2022-05-21,13535,1341,9,3
2022-05-21,13536,1450,1,9
2022-05-21,13536,1450,3,3
2022-05-21,13536,1450,5,4
2022-05-21,13536,1450,11,7
2022-05-21,13537,1773,2,1
2022-05-21,13537,1773,3,5
2022-05-21,13537,1773,9,2
2022-05-21,13537,1773,11,8
2022-05-21,13538,1804,4,1
2022-05-22,13539,1098,5,1
2022-05-22,13540,1103,7,1
2022-05-22,13541,1446,5,6
2022-05-22,13542,1480,9,4
2022-05-22,13543,1549,9,1
2022-05-22,13544,1587,4,2
2022-05-22,13544,1587,5,3
2022-05-22,13545,1736,3,3
2022-05-22,13546,1864,1,4
2022-05-22,13546,1864,10,3
2022-05-22,13547,1908,9,4
2022-05-22,13548,1912,7,1
2022-05-23,13549,1140,6,1
2022-05-23,13549,1140,7,1
2022-05-23,13549,1140,9,5
2022-05-23,13550,1286,1,2
2022-05-23,13551,1314,5,5
2022-05-23,13552,1672,2,1
2022-05-23,13553,1817,3,7
2022-05-23,13553,1817,5,3
2022-05-23,13553,1817,6,2
2022-05-24,13554,1105,6,4
2022-05-24,13555,1158,10,1
2022-05-24,13555,1158,11,3
2022-05-24,13556,1234,8,3
2022-05-24,13557,1554,1,2
2022-05-24,13558,1556,6,4
2022-05-24,13558,1556,10,1
2022-05-24,13559,1606,5,1
2022-05-24,13560,1724,7,3
2022-05-24,13561,1875,5,7
2022-05-24,13562,1904,7,2
2022-05-24,13562,1904,9,7
2022-05-24,13563,1989,2,7
2022-05-25,13564,1017,3,9
2022-05-25,13565,1021,7,6
2022-05-25,13566,1024,8,4
2022-05-25,13567,1248,7,3
2022-05-25,13568,1300,9,3
2022-05-25,13569,1456,7,3
2022-05-25,13570,1782,5,2
2022-05-25,13570,1782,7,4
2022-05-25,13571,1805,2,4
2022-05-25,13571,1805,4,5
2022-05-25,13571,1805,6,4
2022-05-25,13572,1907,6,6
2022-05-26,13573,1066,6,8
2022-05-26,13573,1066,7,5
2022-05-26,13574,1106,4,4
2022-05-26,13575,1292,2,2
2022-05-26,13576,1518,2,7
2022-05-26,13576,1518,6,4
2022-05-26,13577,1524,2,4
2022-05-26,13578,1678,2,1
2022-05-26,13579,1750,4,3
2022-05-26,13580,1870,2,4
2022-05-26,13580,1870,5,9
2022-05-26,13580,1870,8,3
2022-05-26,13580,1870,10,2
2022-05-27,13581,1103,8,2
2022-05-27,13582,1137,8,3
2022-05-27,13583,1167,1,3
2022-05-27,13583,1167,8,5
2022-05-27,13584,1213,5,3
2022-05-27,13585,1854,4,1
2022-05-27,13585,1854,8,1
2022-05-27,13585,1854,11,3
2022-05-27,13586,1929,5,7
2022-05-28,13587,1104,5,4
2022-05-28,13588,1159,1,2
2022-05-28,13588,1159,5,1
2022-05-28,13589,1167,7,9
2022-05-28,13590,1310,5,4
2022-05-28,13591,1313,3,3
2022-05-28,13592,1374,4,3
2022-05-28,13593,1605,7,4
2022-05-28,13594,1624,1,3
2022-05-28,13595,1970,5,3
2022-05-28,13595,1970,7,2
2022-05-29,13596,1097,1,5
2022-05-29,13596,1097,2,3
2022-05-29,13596,1097,9,9
2022-05-29,13596,1097,10,5
2022-05-29,13597,1143,3,1
2022-05-29,13597,1143,9,5
2022-05-29,13597,1143,11,2
2022-05-29,13598,1345,9,1
2022-05-29,13598,1345,11,4
2022-05-29,13599,1397,9,2
2022-05-29,13600,1471,4,4
2022-05-29,13601,1591,4,4
2022-05-29,13602,1630,3,3
2022-05-29,13603,1749,1,2
2022-05-29,13604,1855,1,3
2022-05-29,13604,1855,8,1
2022-05-29,13605,1926,1,3
2022-05-29,13605,1926,5,4
2022-05-29,13605,1926,7,7
2022-05-29,13605,1926,11,7
2022-05-29,13606,1966,2,1
2022-05-29,13607,1982,3,4
2022-05-29,13607,1982,4,9
2022-05-29,13607,1982,10,8
2022-05-30,13608,1078,10,4
2022-05-30,13609,1116,2,1
2022-05-30,13609,1116,11,2
2022-05-30,13610,1119,2,1
2022-05-30,13610,1119,6,8
2022-05-30,13611,1152,10,3
2022-05-30,13612,1221,3,5
2022-05-30,13613,1375,8,3
2022-05-30,13613,1375,10,2
2022-05-30,13614,1423,2,4
2022-05-30,13614,1423,5,4
2022-05-30,13615,1429,9,7
2022-05-30,13616,1465,7,2
2022-05-30,13617,1619,1,3
2022-05-30,13617,1619,8,4
2022-05-30,13618,1676,4,3
2022-05-30,13618,1676,10,2
2022-05-30,13619,1933,10,9
2022-05-30,13619,1933,11,9
2022-05-31,13620,1061,8,6
2022-05-31,13621,1190,4,4
2022-05-31,13621,1190,5,6
2022-05-31,13621,1190,7,3
2022-05-31,13621,1190,10,2
2022-05-31,13622,1461,1,4
2022-05-31,13623,1550,9,3
2022-05-31,13624,1776,6,7
2022-05-31,13625,1823,3,2
2022-05-31,13625,1823,9,3
2022-05-31,13626,1856,4,1
2022-06-01,13627,1042,5,6
2022-06-01,13628,1057,1,1
2022-06-01,13628,1057,3,3
2022-06-01,13628,1057,6,5
2022-06-01,13628,1057,10,2
2022-06-01,13628,1057,11,2
2022-06-01,13629,1106,1,4
2022-06-01,13629,1106,9,1
2022-06-01,13629,1106,10,2
2022-06-01,13630,1242,7,6
2022-06-01,13631,1468,2,1
2022-06-01,13632,1518,8,9
2022-06-01,13633,1553,4,9
2022-06-01,13634,1577,7,9
2022-06-02,13635,1035,2,8
2022-06-02,13635,1035,11,1
2022-06-02,13636,1203,2,2
2022-06-02,13636,1203,3,2
2022-06-02,13636,1203,4,3
2022-06-02,13637,1228,5,3
2022-06-02,13638,1269,5,1
2022-06-02,13639,1277,5,1
2022-06-02,13640,1333,2,7
2022-06-02,13641,1633,1,2
2022-06-02,13642,1688,4,5
2022-06-02,13642,1688,5,7
2022-06-02,13643,1719,4,2
2022-06-02,13644,1829,5,6
2022-06-02,13645,1942,1,2
2022-06-03,13646,1196,2,2
2022-06-03,13647,1270,4,1
2022-06-03,13647,1270,7,2
2022-06-03,13648,1337,9,1
2022-06-03,13648,1337,10,1
2022-06-03,13649,1721,2,2
2022-06-03,13650,1817,7,4
2022-06-03,13650,1817,8,1
2022-06-04,13651,1026,10,4
2022-06-04,13652,1040,11,8
2022-06-04,13653,1078,2,2
2022-06-04,13653,1078,11,1
2022-06-04,13654,1241,3,3
2022-06-04,13654,1241,11,2
2022-06-04,13655,1273,1,4
2022-06-04,13656,1490,2,2
2022-06-04,13657,1631,11,4
2022-06-04,13658,1794,7,1
2022-06-04,13658,1794,10,2
2022-06-04,13659,1795,8,3
2022-06-04,13659,1795,10,1
2022-06-04,13660,1798,9,3
2022-06-04,13660,1798,11,3
2022-06-04,13661,1896,5,2
2022-06-05,13662,1005,1,2
2022-06-05,13663,1025,5,2
2022-06-05,13664,1058,3,4
2022-06-05,13665,1119,9,1
2022-06-05,13666,1316,1,1
2022-06-05,13666,1316,10,1
2022-06-05,13667,1464,2,2
2022-06-05,13667,1464,6,5
2022-06-05,13667,1464,10,9
2022-06-05,13668,1533,2,3
2022-06-05,13668,1533,5,2
2022-06-05,13669,1593,7,6
2022-06-05,13670,1673,6,3
2022-06-05,13670,1673,11,1
2022-06-05,13671,1796,10,1
2022-06-05,13672,1835,10,3
2022-06-05,13673,1909,9,3
2022-06-06,13674,1009,7,1
2022-06-06,13674,1009,8,2
